Student_ID,Age,Gender,Marital_Status,Course_Chosen,Application_Mode,Residence_Location,Parental_Education,Parental_Income_Level,Employment_Status,Semester_Enrolled_Units,Semester_Credited_Units,Semester_Evaluated_Units,Semester_Approved_Units,Semester_Average_Grade,Retention,Unemployment_Rate,Inflation_Rate,Regional_GDP,Year,GPA,Attendance,Assignment_Score,Course_Failures,LMS_Activity,Credit_Load
STUD_5779,32,Male,Married,Engineering,In-person,Suburban,PhD,56475,Employed,2,2,2,1,2.17,1,5.6,3.1,31240,2022,4.01,50,85.4,5,940,24
STUD_5780,24,Other,Married,Agronomy,In-person,Suburban,PhD,71377,Part-time,3,2,3,1,1.67,1,5.0,2.8,32293,2022,3.94,58,60.0,1,280,23
STUD_5781,22,Female,Single,Management,Online,Rural,Bachelor,112683,Employed,7,2,7,1,1.92,1,4.3,2.8,24036,2023,4.81,89,42.2,4,331,16
STUD_5782,19,Male,Widowed,Agronomy,Online,Urban,PhD,98966,Employed,4,3,3,1,1.62,1,5.9,3.8,35447,2022,2.55,66,77.4,0,733,20
STUD_5783,33,Other,Widowed,Journalism,In-person,Urban,High School,44996,Employed,2,2,2,2,3.8,0,4.2,2.3,24735,2023,1.09,79,57.3,3,470,22
STUD_5784,29,Male,Married,Agronomy,In-person,Urban,Bachelor,70468,Employed,5,5,5,5,2.83,1,4.4,3.8,25770,2023,4.01,90,55.3,2,512,13
STUD_5785,26,Female,Widowed,Engineering,Online,Urban,PhD,79691,Unemployed,3,3,2,3,1.08,1,5.0,3.8,39296,2023,3.93,71,82.0,4,675,24
STUD_5786,29,Male,Single,Engineering,In-person,Suburban,Master,46783,Part-time,7,4,4,1,3.02,0,5.1,2.9,20875,2021,1.99,53,73.2,5,246,23
STUD_5787,31,Male,Single,Journalism,Online,Urban,High School,51599,Employed,7,6,2,3,1.24,0,5.8,3.1,25292,2022,2.63,87,44.3,3,418,20
STUD_5788,32,Male,Widowed,Journalism,In-person,Rural,Master,61993,Employed,2,2,2,0,2.06,0,5.6,3.8,24465,2021,3.77,73,54.8,1,636,20
STUD_5789,25,Male,Single,Management,In-person,Rural,Bachelor,140871,Part-time,5,4,5,1,2.91,1,4.1,4.0,37742,2022,1.01,89,52.1,5,577,23
STUD_5790,18,Other,Married,Engineering,In-person,Urban,Bachelor,117323,Unemployed,6,3,4,2,3.44,0,5.6,2.8,29429,2021,2.75,57,68.8,5,608,20
STUD_5791,25,Female,Widowed,Agronomy,Online,Rural,Bachelor,78419,Unemployed,7,6,2,4,2.75,1,4.7,2.9,39343,2021,3.81,65,82.2,3,919,22
STUD_5792,23,Male,Widowed,Agronomy,Online,Suburban,Master,26675,Employed,6,2,6,1,2.03,1,5.5,3.4,30476,2023,1.04,73,50.7,4,155,21
STUD_5793,34,Male,Single,Management,Online,Rural,High School,83497,Part-time,2,2,2,2,2.64,1,4.3,2.5,27811,2023,4.38,92,98.5,5,948,16
STUD_5794,27,Female,Widowed,Management,In-person,Suburban,PhD,147311,Employed,4,2,3,2,2.22,0,5.6,2.7,27666,2023,1.07,98,65.7,1,168,12
STUD_5795,32,Other,Widowed,Agronomy,In-person,Rural,PhD,82441,Unemployed,2,2,2,1,1.81,1,5.1,2.2,30965,2022,3.15,56,80.1,2,716,22
STUD_5796,34,Female,Widowed,Engineering,Online,Rural,Bachelor,121327,Unemployed,5,4,5,0,3.02,1,5.0,3.7,23623,2021,4.15,75,47.5,4,471,22
STUD_5797,23,Male,Widowed,Engineering,Online,Suburban,Master,81997,Part-time,2,2,2,1,3.59,0,4.3,3.0,20914,2021,2.81,79,50.3,1,93,14
STUD_5798,27,Other,Widowed,Journalism,In-person,Urban,Bachelor,127316,Unemployed,5,2,3,0,2.85,0,4.8,3.1,25282,2022,3.78,67,87.4,2,223,16
STUD_5799,25,Male,Single,Engineering,Online,Suburban,Bachelor,39769,Part-time,3,2,2,0,2.85,0,4.8,2.0,29324,2021,3.03,68,53.9,5,514,14
STUD_5800,20,Male,Widowed,Engineering,In-person,Suburban,PhD,115412,Part-time,2,2,2,2,3.31,1,5.9,4.0,20033,2023,4.85,100,40.0,3,5,13
STUD_5801,32,Male,Married,Management,In-person,Suburban,PhD,117576,Part-time,3,2,2,2,1.2,1,4.1,2.5,20604,2021,3.77,75,88.6,5,852,20
STUD_5802,19,Male,Widowed,Journalism,Online,Urban,High School,142922,Unemployed,6,5,4,0,3.03,1,6.0,3.4,33054,2021,4.34,65,93.2,1,299,15
STUD_5803,32,Other,Widowed,Journalism,In-person,Suburban,High School,32790,Employed,4,2,2,2,2.85,1,5.6,2.9,31674,2022,4.09,76,49.9,1,789,12
STUD_5804,18,Male,Widowed,Agronomy,Online,Rural,Bachelor,36934,Employed,3,3,2,0,3.5,0,5.9,2.3,37205,2021,1.81,87,40.8,1,136,16
STUD_5805,33,Female,Widowed,Management,In-person,Rural,PhD,145136,Employed,7,7,3,3,1.01,1,5.9,2.3,33714,2022,4.18,64,62.7,1,811,22
STUD_5806,25,Other,Married,Management,In-person,Rural,Master,50222,Part-time,3,2,3,0,1.16,1,5.7,3.0,21264,2021,1.93,71,51.5,5,235,15
STUD_5807,24,Female,Single,Agronomy,Online,Rural,Bachelor,104871,Part-time,5,5,3,3,1.8,0,5.2,3.8,36566,2021,1.09,52,75.2,0,714,15
STUD_5808,33,Other,Widowed,Engineering,Online,Rural,Master,50590,Part-time,3,2,3,0,2.29,1,5.9,3.9,30954,2021,1.95,84,90.9,4,873,20
STUD_5809,31,Female,Married,Agronomy,Online,Urban,Master,123259,Employed,6,3,3,2,1.03,1,5.5,2.9,23987,2021,2.4,56,76.7,1,754,13
STUD_5810,18,Other,Single,Engineering,In-person,Urban,Master,99056,Part-time,7,7,7,5,1.45,0,5.0,3.8,33621,2022,2.02,78,62.9,0,328,23
STUD_5811,30,Female,Widowed,Management,Online,Suburban,Master,66011,Part-time,3,3,3,0,2.41,1,5.0,2.8,31207,2023,2.15,90,74.8,2,713,14
STUD_5812,24,Other,Married,Journalism,In-person,Suburban,Bachelor,127517,Unemployed,5,2,2,0,3.56,1,4.8,3.5,37623,2022,4.42,74,53.6,0,243,23
STUD_5813,34,Female,Single,Engineering,Online,Suburban,Master,141556,Part-time,3,3,3,3,3.09,1,4.8,2.5,29547,2023,2.65,81,74.4,4,687,13
STUD_5814,22,Other,Widowed,Engineering,In-person,Suburban,Bachelor,132644,Unemployed,6,6,5,4,2.26,1,4.5,3.3,36112,2023,1.17,78,69.7,0,515,22
STUD_5815,22,Other,Married,Management,In-person,Rural,High School,36559,Part-time,6,5,6,4,3.52,1,4.2,2.6,29273,2021,4.52,77,75.7,5,773,21
STUD_5816,18,Male,Widowed,Agronomy,Online,Urban,PhD,96436,Employed,6,5,3,5,3.47,1,5.4,3.3,31821,2023,4.26,96,93.2,0,107,17
STUD_5817,23,Other,Married,Agronomy,Online,Suburban,Master,66781,Employed,5,2,5,1,1.52,1,4.8,2.7,33362,2023,4.93,74,88.9,4,786,14
STUD_5818,19,Male,Widowed,Management,In-person,Suburban,Bachelor,93384,Employed,5,4,3,3,3.6,0,5.1,2.7,25586,2022,3.98,71,52.8,1,182,17
STUD_5819,23,Other,Widowed,Engineering,In-person,Rural,High School,114117,Employed,5,3,2,3,2.41,1,4.5,2.5,22808,2021,2.49,79,62.0,2,326,19
STUD_5820,33,Male,Married,Management,In-person,Suburban,Bachelor,68359,Employed,2,2,2,1,1.37,1,5.4,3.1,39889,2021,2.32,54,59.1,0,226,21
STUD_5821,25,Male,Widowed,Engineering,In-person,Urban,High School,86827,Employed,6,3,6,1,2.81,0,4.9,2.6,21778,2021,2.0,54,98.1,3,992,19
STUD_5822,18,Male,Single,Engineering,In-person,Urban,Bachelor,90855,Unemployed,2,2,2,1,2.6,1,5.0,2.8,25003,2023,2.3,87,91.5,2,802,22
STUD_5823,33,Male,Single,Management,In-person,Suburban,Bachelor,126961,Part-time,4,4,3,3,3.75,1,4.9,2.3,30825,2023,3.08,64,67.0,3,288,13
STUD_5824,23,Male,Widowed,Management,In-person,Rural,High School,93318,Employed,6,5,2,4,2.02,1,5.5,3.6,39564,2022,2.95,94,66.4,1,186,23
STUD_5825,26,Female,Married,Management,In-person,Urban,Master,114437,Employed,7,6,6,3,2.63,0,5.0,2.3,38404,2023,3.28,86,68.7,1,9,15
STUD_5826,19,Other,Widowed,Journalism,Online,Rural,High School,130114,Unemployed,3,2,3,0,2.3,1,5.6,3.4,28093,2021,2.27,50,99.4,4,618,20
STUD_5827,31,Male,Widowed,Engineering,In-person,Urban,PhD,90415,Part-time,3,2,3,0,3.05,0,4.2,2.3,35207,2022,3.58,98,86.9,5,877,20
STUD_5828,30,Male,Married,Engineering,In-person,Urban,PhD,51492,Unemployed,4,3,4,1,1.75,1,5.0,3.1,21273,2023,2.43,54,60.1,4,712,21
STUD_5829,28,Other,Single,Engineering,In-person,Urban,Master,148673,Unemployed,6,3,2,1,3.65,1,5.6,3.5,26517,2023,1.22,75,67.2,4,464,15
STUD_5830,29,Female,Widowed,Agronomy,In-person,Rural,Master,136993,Unemployed,6,2,4,2,2.1,1,4.5,3.9,25022,2023,4.45,70,67.2,5,712,15
STUD_5831,18,Other,Single,Journalism,Online,Rural,Bachelor,122917,Part-time,6,5,4,0,1.85,0,4.3,3.9,20538,2023,1.18,52,78.7,4,694,17
STUD_5832,27,Other,Married,Management,Online,Suburban,High School,55835,Employed,3,2,2,1,1.58,1,5.8,3.2,24320,2022,4.62,65,82.5,1,232,14
STUD_5833,20,Male,Single,Engineering,In-person,Suburban,Master,35543,Part-time,6,2,2,1,3.33,1,5.4,2.4,26435,2021,2.95,93,61.4,5,461,14
STUD_5834,21,Other,Married,Journalism,Online,Suburban,Master,60879,Employed,4,2,4,2,2.88,0,4.7,4.0,32676,2022,2.01,81,65.0,3,470,18
STUD_5835,33,Female,Married,Journalism,Online,Urban,Master,82210,Part-time,6,2,2,1,1.59,0,4.7,3.5,37711,2023,4.75,51,47.1,4,51,12
STUD_5836,34,Female,Married,Engineering,In-person,Suburban,PhD,104410,Employed,6,6,2,4,3.14,0,4.9,3.6,22537,2022,1.17,59,65.9,3,667,17
STUD_5837,31,Female,Married,Engineering,In-person,Suburban,Master,105738,Unemployed,4,2,4,2,3.98,1,4.6,2.6,25373,2021,2.1,65,96.5,2,422,19
STUD_5838,24,Female,Widowed,Engineering,In-person,Suburban,PhD,59075,Employed,6,3,2,3,1.75,1,5.7,2.8,38154,2022,4.88,54,73.4,3,58,22
STUD_5839,24,Female,Single,Agronomy,Online,Rural,High School,77166,Employed,6,5,2,5,1.26,1,4.8,3.8,30516,2022,4.14,98,83.7,2,152,23
STUD_5840,32,Male,Single,Management,In-person,Suburban,Bachelor,111320,Employed,7,6,7,6,2.45,1,5.3,3.7,28523,2021,1.5,65,69.8,5,591,18
STUD_5841,28,Female,Single,Agronomy,Online,Urban,High School,130698,Employed,7,2,7,2,1.44,1,4.7,2.5,25265,2021,4.77,100,71.9,4,108,20
STUD_5842,24,Female,Married,Engineering,Online,Suburban,Master,24720,Unemployed,6,3,6,2,1.03,1,5.6,3.9,28986,2022,4.26,75,80.0,5,765,24
STUD_5843,22,Male,Widowed,Journalism,In-person,Suburban,PhD,27001,Part-time,2,2,2,2,2.53,1,5.1,3.3,25289,2023,2.38,55,57.4,0,754,17
STUD_5844,24,Other,Single,Agronomy,In-person,Suburban,Master,48752,Unemployed,5,2,2,1,3.05,0,5.3,2.4,39504,2023,1.48,98,66.5,4,746,22
STUD_5845,24,Other,Single,Engineering,In-person,Urban,Master,117145,Part-time,5,5,4,0,3.54,0,5.8,3.1,30459,2023,1.68,53,65.2,5,449,19
STUD_5846,22,Female,Widowed,Management,In-person,Rural,High School,99654,Unemployed,6,2,4,1,3.37,1,4.5,3.0,33849,2023,4.22,82,66.6,5,744,16
STUD_5847,29,Female,Single,Engineering,In-person,Urban,High School,96189,Employed,5,4,5,2,2.0,0,5.8,3.4,39378,2021,2.68,54,90.7,0,786,23
STUD_5848,28,Female,Widowed,Agronomy,In-person,Suburban,PhD,33339,Unemployed,2,2,2,2,3.93,1,4.8,2.4,26637,2023,1.32,62,58.3,4,597,22
STUD_5849,19,Male,Married,Management,Online,Rural,High School,108417,Unemployed,3,3,3,0,2.42,1,4.7,2.6,29050,2021,2.1,60,86.5,4,195,24
STUD_5850,28,Other,Married,Agronomy,In-person,Urban,PhD,55553,Employed,7,7,2,3,3.56,1,4.4,3.8,30140,2021,2.79,50,60.7,3,225,19
STUD_5851,26,Male,Widowed,Journalism,In-person,Urban,Bachelor,62607,Part-time,2,2,2,0,1.11,0,5.8,3.7,24151,2022,1.63,87,90.3,4,95,24
STUD_5852,24,Other,Married,Agronomy,Online,Suburban,Master,93214,Unemployed,4,3,2,0,3.18,1,5.0,2.8,24650,2022,2.45,94,86.5,1,606,23
STUD_5853,33,Other,Married,Engineering,Online,Suburban,PhD,125081,Unemployed,2,2,2,2,3.56,1,4.6,2.9,25642,2022,2.2,82,68.9,4,54,15
STUD_5854,21,Male,Married,Management,In-person,Suburban,Master,102707,Unemployed,6,6,6,6,3.36,1,5.8,3.2,20966,2022,2.67,56,44.1,0,844,21
STUD_5855,24,Female,Widowed,Agronomy,In-person,Suburban,Bachelor,105212,Employed,7,7,5,1,1.55,1,4.4,2.6,29744,2023,4.43,75,75.4,2,759,19
STUD_5856,24,Female,Married,Agronomy,In-person,Rural,Master,67380,Employed,2,2,2,0,3.18,0,4.5,3.2,33536,2022,2.4,62,43.4,1,686,23
STUD_5857,21,Female,Widowed,Journalism,Online,Suburban,PhD,137211,Employed,4,2,4,0,2.33,1,4.6,2.4,33195,2022,2.24,60,64.4,3,376,23
STUD_5858,19,Other,Married,Agronomy,Online,Suburban,PhD,76360,Employed,7,3,5,1,2.18,1,5.2,3.5,21577,2023,4.75,61,43.5,4,134,13
STUD_5859,28,Male,Single,Journalism,In-person,Urban,Bachelor,50816,Employed,5,3,2,3,3.62,1,4.2,3.5,28121,2021,2.46,78,99.7,2,151,20
STUD_5860,28,Female,Widowed,Engineering,Online,Rural,PhD,135759,Part-time,4,3,4,1,2.45,1,5.0,3.6,28941,2021,3.86,67,88.8,1,366,15
STUD_5861,30,Female,Single,Management,In-person,Rural,High School,129329,Employed,6,2,5,2,3.53,0,4.1,3.0,30706,2021,1.91,53,81.3,3,654,16
STUD_5862,29,Male,Married,Journalism,In-person,Rural,High School,110993,Unemployed,6,5,3,4,3.78,0,4.7,3.0,29829,2022,3.22,62,50.7,1,445,18
STUD_5863,34,Other,Married,Engineering,Online,Rural,Bachelor,114156,Unemployed,3,2,3,0,1.61,1,5.0,4.0,25303,2023,2.89,82,53.7,2,551,12
STUD_5864,21,Male,Single,Engineering,In-person,Urban,Bachelor,91662,Unemployed,3,3,3,2,1.59,0,5.8,2.9,24196,2023,2.44,56,98.5,4,110,12
STUD_5865,30,Male,Widowed,Engineering,Online,Suburban,High School,138810,Employed,3,2,3,1,3.23,1,5.4,3.1,38568,2022,2.23,70,88.8,1,131,12
STUD_5866,24,Female,Widowed,Management,Online,Urban,PhD,99286,Part-time,4,3,4,0,3.83,1,6.0,3.3,31564,2023,2.35,64,92.6,5,225,20
STUD_5867,32,Other,Widowed,Engineering,Online,Urban,Bachelor,117030,Unemployed,3,2,3,2,4.0,1,5.0,3.2,29418,2023,3.49,85,63.8,4,109,18
STUD_5868,28,Male,Widowed,Agronomy,In-person,Suburban,Master,34232,Part-time,3,2,2,0,2.1,1,5.4,3.3,22384,2023,1.95,59,57.4,1,99,14
STUD_5869,30,Other,Married,Agronomy,In-person,Urban,Master,22768,Unemployed,5,4,5,0,3.29,1,5.9,2.5,29584,2023,2.14,50,67.2,5,367,13
STUD_5870,24,Other,Single,Journalism,In-person,Suburban,PhD,47992,Unemployed,2,2,2,1,2.15,1,4.3,3.9,38482,2021,1.3,63,95.1,1,108,14
STUD_5871,30,Male,Widowed,Management,In-person,Rural,Master,139697,Employed,3,2,2,0,3.89,1,5.0,2.0,26800,2022,2.55,61,76.1,2,675,21
STUD_5872,24,Other,Single,Agronomy,In-person,Suburban,PhD,32939,Part-time,7,5,4,4,2.29,1,5.2,2.3,29349,2023,3.95,57,94.7,2,983,18
STUD_5873,29,Male,Widowed,Management,Online,Suburban,High School,26158,Part-time,2,2,2,1,3.17,1,4.6,3.1,27157,2021,2.0,82,56.6,2,919,24
STUD_5874,31,Other,Widowed,Journalism,In-person,Rural,Bachelor,119536,Unemployed,4,3,2,3,2.59,1,4.5,3.5,25582,2022,3.28,79,73.3,0,898,20
STUD_5875,26,Other,Married,Journalism,Online,Urban,Master,65768,Employed,7,3,4,3,2.63,0,4.0,2.6,23226,2023,2.08,100,84.2,1,108,17
STUD_5876,24,Male,Widowed,Engineering,Online,Urban,Master,34207,Part-time,5,5,5,1,2.64,1,5.0,2.8,23496,2022,2.01,81,55.8,1,322,14
STUD_5877,34,Female,Married,Engineering,Online,Suburban,Master,21097,Unemployed,7,6,2,2,3.22,0,5.9,2.9,22339,2022,3.67,94,46.1,5,202,14
STUD_5878,31,Other,Single,Engineering,Online,Urban,PhD,115139,Employed,7,6,2,5,1.12,1,4.8,2.3,35534,2022,2.17,50,89.3,0,567,22
STUD_5879,18,Male,Married,Journalism,In-person,Suburban,Bachelor,26420,Employed,3,2,2,0,3.51,1,4.3,3.3,27880,2023,1.24,71,42.5,0,285,17
STUD_5880,24,Other,Widowed,Engineering,In-person,Urban,Master,65423,Part-time,5,4,4,4,3.15,1,5.6,3.0,36961,2023,2.08,61,61.4,2,255,12
STUD_5881,27,Female,Single,Engineering,Online,Rural,Bachelor,119073,Employed,4,2,3,2,3.06,1,5.7,3.3,30992,2023,1.08,66,82.9,4,711,13
STUD_5882,25,Other,Single,Management,In-person,Urban,Bachelor,126027,Part-time,2,2,2,1,3.58,1,4.4,3.1,37840,2021,1.36,94,42.5,3,305,16
STUD_5883,30,Other,Married,Agronomy,Online,Urban,Master,44684,Employed,6,5,3,3,3.44,0,5.1,3.7,32217,2023,4.72,91,44.3,4,164,13
STUD_5884,31,Female,Widowed,Management,In-person,Urban,PhD,144089,Employed,2,2,2,1,2.39,0,4.5,3.2,34870,2021,2.3,99,48.8,5,756,16
STUD_5885,20,Other,Married,Management,In-person,Rural,High School,92280,Employed,2,2,2,2,3.35,1,4.9,3.9,26365,2023,4.42,63,83.8,1,123,24
STUD_5886,25,Female,Single,Management,In-person,Rural,High School,21853,Part-time,7,7,4,0,1.25,1,4.7,2.1,31757,2021,3.43,87,96.2,0,836,20
STUD_5887,29,Female,Single,Engineering,In-person,Suburban,PhD,109484,Employed,7,4,5,2,3.69,0,5.2,2.8,34156,2022,4.34,54,49.8,5,494,20
STUD_5888,28,Female,Widowed,Agronomy,In-person,Urban,Bachelor,91463,Part-time,6,4,5,4,1.61,1,4.3,2.4,37289,2023,2.88,89,93.8,3,791,16
STUD_5889,25,Male,Widowed,Management,In-person,Rural,PhD,37331,Unemployed,3,3,3,0,3.33,1,5.4,3.7,39013,2023,1.41,53,68.2,2,726,18
STUD_5890,18,Female,Widowed,Engineering,In-person,Urban,Bachelor,53639,Unemployed,7,6,2,5,2.44,1,5.8,3.3,27792,2021,1.22,94,80.7,0,127,19
STUD_5891,24,Female,Widowed,Agronomy,In-person,Rural,High School,115063,Employed,7,2,3,2,3.04,0,4.9,3.3,32416,2022,4.44,85,42.3,4,990,21
STUD_5892,22,Male,Single,Management,Online,Suburban,Bachelor,35792,Unemployed,5,3,5,0,3.87,0,4.2,2.9,34818,2021,4.19,51,44.1,0,941,24
STUD_5893,27,Male,Widowed,Engineering,In-person,Rural,Master,107065,Unemployed,3,2,2,1,3.91,0,4.9,3.2,25109,2021,1.34,51,88.4,0,798,18
STUD_5894,33,Male,Married,Management,Online,Urban,PhD,68449,Unemployed,6,5,4,0,2.04,1,5.5,3.9,37651,2023,1.93,86,46.1,5,826,21
STUD_5895,26,Female,Married,Agronomy,In-person,Rural,Master,116169,Part-time,3,3,3,2,2.91,0,5.7,2.4,31053,2021,4.49,86,95.1,0,499,19
STUD_5896,28,Other,Married,Engineering,Online,Urban,Bachelor,72921,Part-time,4,3,3,1,3.7,1,4.5,3.2,34339,2023,1.53,53,45.1,1,187,20
STUD_5897,25,Female,Single,Agronomy,Online,Rural,PhD,146526,Employed,2,2,2,0,3.42,1,5.5,2.6,35108,2022,4.46,71,46.0,2,208,19
STUD_5898,27,Male,Single,Management,Online,Urban,PhD,139166,Unemployed,2,2,2,0,3.13,1,4.4,2.2,31378,2022,2.9,84,79.4,3,111,23
STUD_5899,23,Other,Single,Management,Online,Urban,Master,66844,Employed,5,5,3,0,3.43,1,5.6,3.5,30915,2021,1.65,57,92.7,5,128,24
STUD_5900,27,Male,Married,Agronomy,In-person,Urban,PhD,89126,Part-time,7,7,6,4,3.52,1,5.2,3.0,27792,2021,3.71,56,89.3,3,939,19
STUD_5901,27,Male,Single,Engineering,In-person,Suburban,High School,138532,Part-time,3,3,2,3,1.99,1,5.2,2.2,21055,2021,2.68,88,76.7,1,225,20
STUD_5902,30,Other,Married,Journalism,Online,Suburban,Bachelor,43525,Unemployed,3,3,3,3,2.64,1,5.4,2.2,38844,2021,1.53,84,56.1,5,212,24
STUD_5903,29,Male,Single,Engineering,Online,Rural,Bachelor,134567,Employed,3,3,3,0,1.54,1,5.8,3.7,35562,2021,2.86,69,84.4,4,735,15
STUD_5904,20,Male,Single,Management,In-person,Urban,PhD,64242,Part-time,6,4,6,0,4.0,1,5.7,3.2,22304,2023,4.42,98,64.4,3,916,24
STUD_5905,21,Other,Married,Management,Online,Suburban,Master,110287,Unemployed,4,3,3,0,3.14,0,4.9,3.2,27067,2021,1.1,75,52.3,4,260,17
STUD_5906,30,Male,Single,Management,Online,Rural,PhD,101491,Employed,6,6,6,0,3.34,1,4.2,3.7,26447,2023,3.61,95,48.1,2,1,13
STUD_5907,20,Male,Single,Management,In-person,Suburban,High School,78032,Part-time,6,4,4,1,3.18,1,6.0,2.5,26995,2023,1.32,66,80.0,0,644,23
STUD_5908,27,Female,Widowed,Management,Online,Suburban,PhD,34366,Employed,4,3,2,2,2.07,1,4.9,2.7,20200,2023,3.53,99,56.5,5,585,13
STUD_5909,24,Female,Married,Engineering,Online,Suburban,PhD,104056,Employed,2,2,2,2,3.79,1,4.1,2.1,32560,2023,2.3,63,87.4,0,115,24
STUD_5910,19,Male,Married,Engineering,Online,Urban,Master,122961,Part-time,7,3,2,2,3.75,0,5.9,3.1,36023,2022,4.25,96,88.8,0,695,23
STUD_5911,26,Other,Widowed,Agronomy,In-person,Urban,High School,56183,Part-time,5,4,5,1,3.74,1,4.8,2.4,32092,2022,2.37,58,89.2,5,740,22
STUD_5912,33,Male,Widowed,Engineering,In-person,Suburban,PhD,104020,Unemployed,4,4,4,1,2.03,0,5.3,3.9,32955,2021,3.56,98,92.5,1,762,24
STUD_5913,18,Male,Widowed,Management,Online,Suburban,Master,145453,Unemployed,6,6,2,5,1.78,0,5.2,2.2,38592,2022,3.6,50,92.0,2,804,12
STUD_5914,29,Female,Married,Engineering,In-person,Rural,High School,130641,Part-time,7,3,4,3,2.86,1,5.3,3.2,22400,2023,3.79,69,76.6,2,150,14
STUD_5915,24,Female,Single,Engineering,In-person,Urban,High School,77026,Employed,5,2,3,2,3.06,1,4.3,3.9,28476,2021,1.51,94,58.1,0,932,24
STUD_5916,30,Other,Single,Engineering,Online,Rural,Master,55805,Employed,3,3,2,0,1.91,1,4.1,2.6,28471,2022,1.28,95,88.7,2,634,22
STUD_5917,28,Female,Single,Engineering,Online,Suburban,High School,113256,Unemployed,5,2,5,2,1.51,1,4.1,3.3,33372,2022,1.51,88,49.1,2,234,18
STUD_5918,20,Other,Widowed,Journalism,Online,Rural,Master,148973,Part-time,3,3,3,2,1.99,1,6.0,2.0,25764,2023,3.2,65,48.6,1,755,19
STUD_5919,34,Male,Widowed,Engineering,Online,Urban,High School,38995,Employed,5,3,4,1,2.83,1,5.9,2.5,24723,2023,3.74,92,85.0,3,758,14
STUD_5920,18,Male,Married,Management,Online,Suburban,Master,87808,Employed,4,2,2,0,3.22,0,5.7,3.1,34046,2021,3.53,81,82.7,4,441,20
STUD_5921,27,Male,Single,Agronomy,Online,Rural,High School,120590,Employed,7,7,6,5,3.5,1,5.1,2.1,30784,2021,4.47,72,70.8,5,602,12
STUD_5922,22,Male,Single,Journalism,Online,Rural,Bachelor,101312,Unemployed,6,5,5,2,3.08,1,4.6,2.7,32944,2023,4.99,63,73.2,4,244,13
STUD_5923,29,Female,Married,Journalism,In-person,Urban,PhD,103439,Employed,6,2,5,0,2.74,0,5.6,2.0,37261,2021,3.16,53,81.4,3,792,21
STUD_5924,24,Female,Married,Engineering,Online,Suburban,High School,149299,Employed,6,4,5,1,1.57,1,5.6,3.9,22000,2023,2.77,71,41.7,2,114,22
STUD_5925,22,Male,Widowed,Journalism,In-person,Urban,PhD,62205,Employed,7,7,6,2,1.48,1,5.8,2.6,39069,2021,4.49,52,42.1,4,521,12
STUD_5926,21,Other,Single,Agronomy,Online,Rural,Bachelor,102614,Part-time,2,2,2,1,1.48,1,4.2,3.1,34491,2022,1.8,83,48.3,4,634,23
STUD_5927,31,Male,Single,Agronomy,In-person,Urban,Master,139373,Part-time,5,4,5,1,1.45,1,4.7,2.5,35705,2023,1.18,79,43.4,2,208,24
STUD_5928,33,Female,Widowed,Management,In-person,Suburban,PhD,88497,Part-time,3,2,3,2,3.55,0,4.2,3.8,25577,2022,3.69,52,57.3,3,967,16
STUD_5929,31,Male,Married,Agronomy,In-person,Suburban,Bachelor,108267,Employed,7,7,2,7,1.41,1,4.1,4.0,36240,2023,1.71,92,78.5,1,238,20
STUD_5930,19,Other,Widowed,Management,In-person,Urban,Bachelor,85731,Unemployed,6,5,6,0,1.02,1,5.3,4.0,27717,2022,2.17,88,71.0,0,527,18
STUD_5931,29,Other,Widowed,Journalism,Online,Urban,High School,146572,Employed,2,2,2,0,3.35,1,5.5,2.5,27639,2023,2.96,66,73.3,1,786,17
STUD_5932,32,Male,Widowed,Agronomy,Online,Rural,Master,140818,Employed,7,2,2,2,3.39,0,4.8,2.8,23531,2022,1.58,83,85.9,3,885,22
STUD_5933,24,Male,Widowed,Management,Online,Urban,Bachelor,135332,Employed,2,2,2,1,3.95,1,4.7,3.2,35115,2022,4.07,66,52.2,2,949,18
STUD_5934,31,Female,Married,Journalism,Online,Rural,Master,101114,Employed,2,2,2,2,1.04,1,4.2,2.9,28296,2023,3.95,73,97.0,1,368,23
STUD_5935,26,Male,Single,Agronomy,Online,Suburban,PhD,94904,Unemployed,2,2,2,1,3.59,0,5.3,3.0,34966,2023,2.84,60,98.6,4,279,12
STUD_5936,34,Other,Widowed,Management,In-person,Suburban,Master,138500,Part-time,2,2,2,0,3.6,1,5.8,2.7,22398,2021,2.49,58,76.0,4,539,23
STUD_5937,21,Male,Widowed,Agronomy,In-person,Urban,Bachelor,64259,Part-time,3,2,3,0,2.23,0,5.6,3.7,23461,2022,2.49,78,73.0,2,887,24
STUD_5938,31,Female,Married,Engineering,In-person,Rural,High School,32217,Unemployed,2,2,2,0,2.38,1,5.0,3.3,35353,2021,1.97,94,83.0,0,520,24
STUD_5939,27,Male,Single,Agronomy,In-person,Urban,High School,52878,Employed,5,4,5,0,2.2,0,4.3,3.5,23375,2022,4.64,51,99.8,3,341,15
STUD_5940,29,Other,Single,Agronomy,In-person,Urban,Bachelor,69829,Employed,6,4,4,1,1.13,0,5.1,3.1,25886,2022,2.57,54,70.0,4,289,21
STUD_5941,20,Other,Married,Agronomy,In-person,Rural,Bachelor,104328,Unemployed,7,3,3,3,1.09,1,4.1,2.5,29659,2021,2.68,74,88.4,2,908,20
